Subject;Task;Lang.;Trial;Score;Item;notes;;;;;;;;;;;;;;;;;;;
17;kategori;L2;22;1;15;;;;;;;;;;;;;;;;;;;;
17;kategori;L2;23;1;20;;;;;;;;;;;;;;;;;;;;
17;kategori;L2;24;1;10;;;;;;;;;;;;;;;;;;;;
18;form;L1;1;1;9;;;;;;;;;;;;;;;;;;;;
18;form;L1;2;1;23;;;;;;;;;;;;;;;;;;;;
18;form;L1;3;1;19;;;;;;;;;;;;;;;;;;;;
18;form;L1;4;1;15;;;;;;;;;;;;;;;;;;;;
18;form;L1;5;1;12;;;;;;;;;;;;;;;;;;;;
18;form;L1;6;1;7;;;;;;;;;;;;;;;;;;;;
18;form;L1;7;1;13;;;;;;;;;;;;;;;;;;;;
18;form;L1;8;1;20;;;;;;;;;;;;;;;;;;;;
18;form;L1;9;1;10;;;;;;;;;;;;;;;;;;;;
18;form;L1;10;1;6;;;;;;;;;;;;;;;;;;;;
18;form;L1;11;1;1;;;;;;;;;;;;;;;;;;;;
18;form;L1;12;1;17;;;;;;;;;;;;;;;;;;;;
18;form;L1;13;1;0;;;;;;;;;;;;;;;;;;;;
18;form;L1;14;1;21;;;;;;;;;;;;;;;;;;;;
18;form;L1;15;1;18;;;;;;;;;;;;;;;;;;;;
18;form;L1;16;1;16;;;;;;;;;;;;;;;;;;;;
18;form;L1;17;1;22;;;;;;;;;;;;;;;;;;;;
18;form;L1;18;1;3;;;;;;;;;;;;;;;;;;;;
18;form;L1;19;1;4;;;;;;;;;;;;;;;;;;;;
18;form;L1;20;1;2;;;;;;;;;;;;;;;;;;;;
18;form;L1;21;1;8;;;;;;;;;;;;;;;;;;;;
18;form;L1;22;1;5;;;;;;;;;;;;;;;;;;;;
18;form;L1;23;1;11;;;;;;;;;;;;;;;;;;;;
18;form;L1;24;1;14;;;;;;;;;;;;;;;;;;;;
18;kategori;L1;1;1;7;;;;;;;;;;;;;;;;;;;;
18;kategori;L1;2;1;14;;;;;;;;;;;;;;;;;;;;
18;kategori;L1;3;1;11;;;;;;;;;;;;;;;;;;;;
18;kategori;L1;4;1;5;;;;;;;;;;;;;;;;;;;;
18;kategori;L1;5;1;13;;;;;;;;;;;;;;;;;;;;
18;kategori;L1;6;1;9;;;;;;;;;;;;;;;;;;;;
18;kategori;L1;7;1;16;;;;;;;;;;;;;;;;;;;;
18;kategori;L1;8;1;0;;;;;;;;;;;;;;;;;;;;
18;kategori;L1;9;1;12;;;;;;;;;;;;;;;;;;;;
18;kategori;L1;10;1;8;;;;;;;;;;;;;;;;;;;;
18;kategori;L1;11;1;21;;;;;;;;;;;;;;;;;;;;
18;kategori;L1;12;1;18;;;;;;;;;;;;;;;;;;;;
18;kategori;L1;13;1;6;;;;;;;;;;;;;;;;;;;;
18;kategori;L1;14;1;10;;;;;;;;;;;;;;;;;;;;
18;kategori;L1;15;1;20;;;;;;;;;;;;;;;;;;;;
18;kategori;L1;16;1;2;;;;;;;;;;;;;;;;;;;;
18;kategori;L1;17;1;23;;;;;;;;;;;;;;;;;;;;
18;kategori;L1;18;1;15;;;;;;;;;;;;;;;;;;;;
18;kategori;L1;19;1;3;;;;;;;;;;;;;;;;;;;;
18;kategori;L1;20;1;17;;;;;;;;;;;;;;;;;;;;
18;kategori;L1;21;1;22;;;;;;;;;;;;;;;;;;;;
18;kategori;L1;22;1;1;;;;;;;;;;;;;;;;;;;;
18;kategori;L1;23;1;4;;;;;;;;;;;;;;;;;;;;
18;kategori;L1;24;1;19;;;;;;;;;;;;;;;;;;;;
18;form;L2;1;1;7;;;;;;;;;;;;;;;;;;;;
18;form;L2;2;1;11;;;;;;;;;;;;;;;;;;;;
18;form;L2;3;1;18;;;;;;;;;;;;;;;;;;;;
18;form;L2;4;1;22;;;;;;;;;;;;;;;;;;;;
18;form;L2;5;1;12;;;;;;;;;;;;;;;;;;;;
18;form;L2;6;1;0;;;;;;;;;;;;;;;;;;;;
18;form;L2;7;1;14;;;;;;;;;;;;;;;;;;;;
18;form;L2;8;1;10;;;;;;;;;;;;;;;;;;;;
18;form;L2;9;1;13;;;;;;;;;;;;;;;;;;;;
18;form;L2;10;1;6;;;;;;;;;;;;;;;;;;;;
18;form;L2;11;1;9;;;;;;;;;;;;;;;;;;;;
18;form;L2;12;1;4;;;;;;;;;;;;;;;;;;;;
18;form;L2;13;1;1;;;;;;;;;;;;;;;;;;;;
18;form;L2;14;1;2;;;;;;;;;;;;;;;;;;;;
18;form;L2;15;1;15;;;;;;;;;;;;;;;;;;;;
18;form;L2;16;1;8;;;;;;;;;;;;;;;;;;;;
18;form;L2;17;1;19;;;;;;;;;;;;;;;;;;;;
18;form;L2;18;1;17;;;;;;;;;;;;;;;;;;;;
18;form;L2;19;1;5;;;;;;;;;;;;;;;;;;;;
18;form;L2;20;1;23;;;;;;;;;;;;;;;;;;;;
18;form;L2;21;1;16;;;;;;;;;;;;;;;;;;;;
18;form;L2;22;1;3;;;;;;;;;;;;;;;;;;;;
18;form;L2;23;1;21;;;;;;;;;;;;;;;;;;;;
18;form;L2;24;1;20;;;;;;;;;;;;;;;;;;;;
18;kategori;L2;1;1;22;;;;;;;;;;;;;;;;;;;;
18;kategori;L2;2;1;16;;;;;;;;;;;;;;;;;;;;
18;kategori;L2;3;1;6;;;;;;;;;;;;;;;;;;;;
18;kategori;L2;4;1;1;;;;;;;;;;;;;;;;;;;;
18;kategori;L2;5;1;23;;;;;;;;;;;;;;;;;;;;
18;kategori;L2;6;1;0;;;;;;;;;;;;;;;;;;;;
18;kategori;L2;7;1;20;;;;;;;;;;;;;;;;;;;;
18;kategori;L2;8;1;2;;;;;;;;;;;;;;;;;;;;
18;kategori;L2;9;1;15;;;;;;;;;;;;;;;;;;;;
18;kategori;L2;10;1;14;;;;;;;;;;;;;;;;;;;;
18;kategori;L2;11;1;17;;;;;;;;;;;;;;;;;;;;
18;kategori;L2;12;1;13;;;;;;;;;;;;;;;;;;;;
18;kategori;L2;13;1;7;;;;;;;;;;;;;;;;;;;;
18;kategori;L2;14;1;12;;;;;;;;;;;;;;;;;;;;
18;kategori;L2;15;1;4;;;;;;;;;;;;;;;;;;;;
18;kategori;L2;16;1;19;;;;;;;;;;;;;;;;;;;;
18;kategori;L2;17;1;18;;;;;;;;;;;;;;;;;;;;
18;kategori;L2;18;1;5;;;;;;;;;;;;;;;;;;;;
18;kategori;L2;19;1;3;;;;;;;;;;;;;;;;;;;;
18;kategori;L2;20;1;21;;;;;;;;;;;;;;;;;;;;
18;kategori;L2;21;1;8;;;;;;;;;;;;;;;;;;;;
18;kategori;L2;22;1;11;;;;;;;;;;;;;;;;;;;;
18;kategori;L2;23;1;10;;;;;;;;;;;;;;;;;;;;
18;kategori;L2;24;1;9;;;;;;;;;;;;;;;;;;;;
19;form;L1;1;1;21;;;;;;;;;;;;;;;;;;;;
19;form;L1;2;1;13;;;;;;;;;;;;;;;;;;;;
19;form;L1;3;1;7;;;;;;;;;;;;;;;;;;;;
19;form;L1;4;1;16;;;;;;;;;;;;;;;;;;;;
19;form;L1;5;1;0;;;;;;;;;;;;;;;;;;;;
19;form;L1;6;1;3;;;;;;;;;;;;;;;;;;;;
19;form;L1;7;1;2;;;;;;;;;;;;;;;;;;;;
19;form;L1;8;1;23;;;;;;;;;;;;;;;;;;;;
19;form;L1;9;1;14;;;;;;;;;;;;;;;;;;;;
19;form;L1;10;1;12;;;;;;;;;;;;;;;;;;;;
19;form;L1;11;1;17;;;;;;;;;;;;;;;;;;;;
19;form;L1;12;1;6;;;;;;;;;;;;;;;;;;;;
19;form;L1;13;1;20;;;;;;;;;;;;;;;;;;;;
19;form;L1;14;1;11;;;;;;;;;;;;;;;;;;;;
19;form;L1;15;1;5;;;;;;;;;;;;;;;;;;;;
19;form;L1;16;1;1;;;;;;;;;;;;;;;;;;;;
19;form;L1;17;1;8;;;;;;;;;;;;;;;;;;;;
19;form;L1;18;1;22;;;;;;;;;;;;;;;;;;;;
19;form;L1;19;1;18;;;;;;;;;;;;;;;;;;;;
19;form;L1;20;1;4;;;;;;;;;;;;;;;;;;;;
19;form;L1;21;1;9;;;;;;;;;;;;;;;;;;;;
19;form;L1;22;1;10;;;;;;;;;;;;;;;;;;;;
19;form;L1;23;1;19;;;;;;;;;;;;;;;;;;;;
19;form;L1;24;1;15;;;;;;;;;;;;;;;;;;;;
19;kategori;L1;1;1;16;;;;;;;;;;;;;;;;;;;;
19;kategori;L1;2;1;0;;;;;;;;;;;;;;;;;;;;
19;kategori;L1;3;1;21;;;;;;;;;;;;;;;;;;;;
19;kategori;L1;4;1;3;;;;;;;;;;;;;;;;;;;;
19;kategori;L1;5;1;14;;;;;;;;;;;;;;;;;;;;
19;kategori;L1;6;1;23;;;;;;;;;;;;;;;;;;;;
19;kategori;L1;7;1;13;;;;;;;;;;;;;;;;;;;;
19;kategori;L1;8;1;7;;;;;;;;;;;;;;;;;;;;
19;kategori;L1;9;1;10;;;;;;;;;;;;;;;;;;;;
19;kategori;L1;10;1;1;;;;;;;;;;;;;;;;;;;;
19;kategori;L1;11;1;11;;;;;;;;;;;;;;;;;;;;
19;kategori;L1;12;1;12;;;;;;;;;;;;;;;;;;;;
19;kategori;L1;13;1;2;;;;;;;;;;;;;;;;;;;;
19;kategori;L1;14;1;20;;;;;;;;;;;;;;;;;;;;
19;kategori;L1;15;1;15;;;;;;;;;;;;;;;;;;;;
19;kategori;L1;16;1;18;;;;;;;;;;;;;;;;;;;;
19;kategori;L1;17;1;8;;;;;;;;;;;;;;;;;;;;
19;kategori;L1;18;1;22;;;;;;;;;;;;;;;;;;;;
19;kategori;L1;19;1;5;;;;;;;;;;;;;;;;;;;;
19;kategori;L1;20;1;6;;;;;;;;;;;;;;;;;;;;
19;kategori;L1;21;1;4;;;;;;;;;;;;;;;;;;;;
19;kategori;L1;22;1;17;;;;;;;;;;;;;;;;;;;;
19;kategori;L1;23;1;9;;;;;;;;;;;;;;;;;;;;
19;kategori;L1;24;1;19;;;;;;;;;;;;;;;;;;;;
19;form;L2;1;1;0;;;;;;;;;;;;;;;;;;;;
19;form;L2;2;1;15;;;;;;;;;;;;;;;;;;;;
19;form;L2;3;1;1;;;;;;;;;;;;;;;;;;;;
19;form;L2;4;1;10;;;;;;;;;;;;;;;;;;;;
19;form;L2;5;0;11;;;;;;;;;;;;;;;;;;;;
19;form;L2;6;1;14;;;;;;;;;;;;;;;;;;;;
19;form;L2;7;1;8;;;;;;;;;;;;;;;;;;;;
19;form;L2;8;1;17;;;;;;;;;;;;;;;;;;;;
19;form;L2;9;1;4;;;;;;;;;;;;;;;;;;;;
19;form;L2;10;1;2;;;;;;;;;;;;;;;;;;;;
19;form;L2;11;1;7;;;;;;;;;;;;;;;;;;;;
19;form;L2;12;1;3;;;;;;;;;;;;;;;;;;;;
19;form;L2;13;1;22;;;;;;;;;;;;;;;;;;;;
19;form;L2;14;1;6;;;;;;;;;;;;;;;;;;;;
19;form;L2;15;1;12;;;;;;;;;;;;;;;;;;;;
19;form;L2;16;1;16;;;;;;;;;;;;;;;;;;;;
19;form;L2;17;1;9;;;;;;;;;;;;;;;;;;;;
19;form;L2;18;1;5;;;;;;;;;;;;;;;;;;;;
19;form;L2;19;1;19;;;;;;;;;;;;;;;;;;;;
19;form;L2;20;1;20;;;;;;;;;;;;;;;;;;;;
19;form;L2;21;1;21;;;;;;;;;;;;;;;;;;;;
19;form;L2;22;1;18;;;;;;;;;;;;;;;;;;;;
19;form;L2;23;0;13;;;;;;;;;;;;;;;;;;;;
19;form;L2;24;1;23;;;;;;;;;;;;;;;;;;;;
19;kategori;L2;1;1;22;;;;;;;;;;;;;;;;;;;;
19;kategori;L2;2;1;21;;;;;;;;;;;;;;;;;;;;
19;kategori;L2;3;1;10;;;;;;;;;;;;;;;;;;;;
19;kategori;L2;4;1;18;;;;;;;;;;;;;;;;;;;;
19;kategori;L2;5;1;19;;;;;;;;;;;;;;;;;;;;
19;kategori;L2;6;1;8;;;;;;;;;;;;;;;;;;;;
19;kategori;L2;7;1;13;;;;;;;;;;;;;;;;;;;;
19;kategori;L2;8;1;16;;;;;;;;;;;;;;;;;;;;
19;kategori;L2;9;1;15;;;;;;;;;;;;;;;;;;;;
19;kategori;L2;10;1;11;;;;;;;;;;;;;;;;;;;;
19;kategori;L2;11;1;5;;;;;;;;;;;;;;;;;;;;
19;kategori;L2;12;1;12;;;;;;;;;;;;;;;;;;;;
19;kategori;L2;13;1;20;;;;;;;;;;;;;;;;;;;;
19;kategori;L2;14;1;9;;;;;;;;;;;;;;;;;;;;
19;kategori;L2;15;1;4;;;;;;;;;;;;;;;;;;;;
19;kategori;L2;16;1;7;;;;;;;;;;;;;;;;;;;;
19;kategori;L2;17;1;14;;;;;;;;;;;;;;;;;;;;
19;kategori;L2;18;1;2;;;;;;;;;;;;;;;;;;;;
19;kategori;L2;19;1;23;;;;;;;;;;;;;;;;;;;;
19;kategori;L2;20;1;17;;;;;;;;;;;;;;;;;;;;
19;kategori;L2;21;1;1;;;;;;;;;;;;;;;;;;;;
19;kategori;L2;22;1;6;;;;;;;;;;;;;;;;;;;;
19;kategori;L2;23;1;0;;;;;;;;;;;;;;;;;;;;
19;kategori;L2;24;1;3;;;;;;;;;;;;;;;;;;;;
20;form;L1;1;1;17;;;;;;;;;;;;;;;;;;;;
20;form;L1;2;1;19;;;;;;;;;;;;;;;;;;;;
20;form;L1;3;1;22;;;;;;;;;;;;;;;;;;;;
20;form;L1;4;1;18;;;;;;;;;;;;;;;;;;;;
20;form;L1;5;1;23;;;;;;;;;;;;;;;;;;;;
20;form;L1;6;1;7;;;;;;;;;;;;;;;;;;;;
20;form;L1;7;1;4;;;;;;;;;;;;;;;;;;;;
20;form;L1;8;1;10;;;;;;;;;;;;;;;;;;;;
20;form;L1;9;1;9;;;;;;;;;;;;;;;;;;;;
20;form;L1;10;1;1;;;;;;;;;;;;;;;;;;;;
20;form;L1;11;1;21;;;;;;;;;;;;;;;;;;;;
20;form;L1;12;1;13;;;;;;;;;;;;;;;;;;;;
20;form;L1;13;1;11;;;;;;;;;;;;;;;;;;;;
20;form;L1;14;1;14;;;;;;;;;;;;;;;;;;;;
20;form;L1;15;1;6;;;;;;;;;;;;;;;;;;;;
20;form;L1;16;1;5;;;;;;;;;;;;;;;;;;;;
20;form;L1;17;1;8;;;;;;;;;;;;;;;;;;;;
20;form;L1;18;1;0;;;;;;;;;;;;;;;;;;;;
20;form;L1;19;1;2;;;;;;;;;;;;;;;;;;;;
20;form;L1;20;1;3;;;;;;;;;;;;;;;;;;;;
20;form;L1;21;1;12;;;;;;;;;;;;;;;;;;;;
20;form;L1;22;1;16;;;;;;;;;;;;;;;;;;;;
20;form;L1;23;1;20;;;;;;;;;;;;;;;;;;;;
20;form;L1;24;1;15;;;;;;;;;;;;;;;;;;;;
20;kategori;L1;1;1;10;;;;;;;;;;;;;;;;;;;;
20;kategori;L1;2;1;21;;;;;;;;;;;;;;;;;;;;
20;kategori;L1;3;1;12;;;;;;;;;;;;;;;;;;;;
20;kategori;L1;4;1;6;;;;;;;;;;;;;;;;;;;;
20;kategori;L1;5;1;9;;;;;;;;;;;;;;;;;;;;
20;kategori;L1;6;1;17;;;;;;;;;;;;;;;;;;;;
20;kategori;L1;7;1;23;;;;;;;;;;;;;;;;;;;;
20;kategori;L1;8;1;20;;;;;;;;;;;;;;;;;;;;
20;kategori;L1;9;1;16;;;;;;;;;;;;;;;;;;;;
20;kategori;L1;10;1;15;;;;;;;;;;;;;;;;;;;;
20;kategori;L1;11;1;11;;;;;;;;;;;;;;;;;;;;
20;kategori;L1;12;1;13;;;;;;;;;;;;;;;;;;;;
20;kategori;L1;13;1;7;;;;;;;;;;;;;;;;;;;;
20;kategori;L1;14;1;0;;;;;;;;;;;;;;;;;;;;
20;kategori;L1;15;1;3;;;;;;;;;;;;;;;;;;;;
20;kategori;L1;16;1;8;;;;;;;;;;;;;;;;;;;;
20;kategori;L1;17;1;22;;;;;;;;;;;;;;;;;;;;
20;kategori;L1;18;1;4;;;;;;;;;;;;;;;;;;;;
20;kategori;L1;19;1;14;;;;;;;;;;;;;;;;;;;;
20;kategori;L1;20;1;1;;;;;;;;;;;;;;;;;;;;
20;kategori;L1;21;1;2;;;;;;;;;;;;;;;;;;;;
20;kategori;L1;22;1;18;;;;;;;;;;;;;;;;;;;;
20;kategori;L1;23;1;19;;;;;;;;;;;;;;;;;;;;
20;kategori;L1;24;1;5;;;;;;;;;;;;;;;;;;;;
20;form;L2;1;1;6;;;;;;;;;;;;;;;;;;;;
20;form;L2;2;1;9;;;;;;;;;;;;;;;;;;;;
20;form;L2;3;1;18;;;;;;;;;;;;;;;;;;;;
20;form;L2;4;1;21;;;;;;;;;;;;;;;;;;;;
20;form;L2;5;1;22;;;;;;;;;;;;;;;;;;;;
20;form;L2;6;1;19;;;;;;;;;;;;;;;;;;;;
20;form;L2;7;1;10;;;;;;;;;;;;;;;;;;;;
20;form;L2;8;1;13;;;;;;;;;;;;;;;;;;;;
20;form;L2;9;1;5;;;;;;;;;;;;;;;;;;;;
20;form;L2;10;1;14;;;;;;;;;;;;;;;;;;;;
20;form;L2;11;1;4;;;;;;;;;;;;;;;;;;;;
20;form;L2;12;1;20;;;;;;;;;;;;;;;;;;;;
20;form;L2;13;1;3;;;;;;;;;;;;;;;;;;;;
20;form;L2;14;1;11;;;;;;;;;;;;;;;;;;;;
20;form;L2;15;1;16;;;;;;;;;;;;;;;;;;;;
20;form;L2;16;1;0;;;;;;;;;;;;;;;;;;;;
20;form;L2;17;1;2;;;;;;;;;;;;;;;;;;;;
20;form;L2;18;1;1;;;;;;;;;;;;;;;;;;;;
20;form;L2;19;1;7;;;;;;;;;;;;;;;;;;;;
20;form;L2;20;1;15;;;;;;;;;;;;;;;;;;;;
20;form;L2;21;1;8;;;;;;;;;;;;;;;;;;;;
20;form;L2;22;1;12;;;;;;;;;;;;;;;;;;;;
20;form;L2;23;1;23;;;;;;;;;;;;;;;;;;;;
20;form;L2;24;1;17;;;;;;;;;;;;;;;;;;;;
20;kategori;L2;1;1;16;;;;;;;;;;;;;;;;;;;;
20;kategori;L2;2;1;21;;;;;;;;;;;;;;;;;;;;
20;kategori;L2;3;1;10;;;;;;;;;;;;;;;;;;;;
20;kategori;L2;4;1;6;;;;;;;;;;;;;;;;;;;;
20;kategori;L2;5;1;20;;;;;;;;;;;;;;;;;;;;
20;kategori;L2;6;1;23;;;;;;;;;;;;;;;;;;;;
20;kategori;L2;7;1;19;;;;;;;;;;;;;;;;;;;;
20;kategori;L2;8;1;15;;;;;;;;;;;;;;;;;;;;
20;kategori;L2;9;1;3;;;;;;;;;;;;;;;;;;;;
20;kategori;L2;10;1;0;;;;;;;;;;;;;;;;;;;;
20;kategori;L2;11;1;18;;;;;;;;;;;;;;;;;;;;
20;kategori;L2;12;0;7;;;;;;;;;;;;;;;;;;;;
20;kategori;L2;13;1;5;;;;;;;;;;;;;;;;;;;;
20;kategori;L2;14;1;2;;;;;;;;;;;;;;;;;;;;
20;kategori;L2;15;1;14;;;;;;;;;;;;;;;;;;;;
20;kategori;L2;16;1;17;;;;;;;;;;;;;;;;;;;;
20;kategori;L2;17;1;12;;;;;;;;;;;;;;;;;;;;
20;kategori;L2;18;1;11;;;;;;;;;;;;;;;;;;;;
20;kategori;L2;19;1;13;;;;;;;;;;;;;;;;;;;;
20;kategori;L2;20;1;9;;;;;;;;;;;;;;;;;;;;
20;kategori;L2;21;1;4;;;;;;;;;;;;;;;;;;;;
20;kategori;L2;22;1;8;;;;;;;;;;;;;;;;;;;;
20;kategori;L2;23;1;22;;;;;;;;;;;;;;;;;;;;
20;kategori;L2;24;1;1;;;;;;;;;;;;;;;;;;;;
21;form;L1;1;1;18;;;;;;;;;;;;;;;;;;;;
21;form;L1;2;1;22;;;;;;;;;;;;;;;;;;;;
21;form;L1;3;1;12;;;;;;;;;;;;;;;;;;;;
21;form;L1;4;1;2;;;;;;;;;;;;;;;;;;;;
21;form;L1;5;1;13;;;;;;;;;;;;;;;;;;;;
21;form;L1;6;1;14;;;;;;;;;;;;;;;;;;;;
21;form;L1;7;1;19;;;;;;;;;;;;;;;;;;;;
21;form;L1;8;1;20;;;;;;;;;;;;;;;;;;;;
21;form;L1;9;1;0;;;;;;;;;;;;;;;;;;;;
21;form;L1;10;1;23;;;;;;;;;;;;;;;;;;;;
21;form;L1;11;1;8;;;;;;;;;;;;;;;;;;;;
21;form;L1;12;1;15;;;;;;;;;;;;;;;;;;;;
21;form;L1;13;1;9;;;;;;;;;;;;;;;;;;;;
21;form;L1;14;1;10;;;;;;;;;;;;;;;;;;;;
21;form;L1;15;1;5;;;;;;;;;;;;;;;;;;;;
21;form;L1;16;1;21;;;;;;;;;;;;;;;;;;;;
21;form;L1;17;1;16;;;;;;;;;;;;;;;;;;;;
21;form;L1;18;1;3;;;;;;;;;;;;;;;;;;;;
21;form;L1;19;1;11;;;;;;;;;;;;;;;;;;;;
21;form;L1;20;1;17;;;;;;;;;;;;;;;;;;;;
21;form;L1;21;1;1;;;;;;;;;;;;;;;;;;;;
21;form;L1;22;1;4;;;;;;;;;;;;;;;;;;;;
21;form;L1;23;1;6;;;;;;;;;;;;;;;;;;;;
21;form;L1;24;1;7;;;;;;;;;;;;;;;;;;;;
21;kategori;L1;1;0;9;;;;;;;;;;;;;;;;;;;;
21;kategori;L1;2;0;8;;;;;;;;;;;;;;;;;;;;
21;kategori;L1;3;0;4;;;;;;;;;;;;;;;;;;;;
21;kategori;L1;4;0;18;;;;;;;;;;;;;;;;;;;;
21;kategori;L1;5;0;5;;;;;;;;;;;;;;;;;;;;
21;kategori;L1;6;1;1;;;;;;;;;;;;;;;;;;;;
21;kategori;L1;7;1;21;;;;;;;;;;;;;;;;;;;;
21;kategori;L1;8;1;2;;;;;;;;;;;;;;;;;;;;
21;kategori;L1;9;0;11;;;;;;;;;;;;;;;;;;;;
21;kategori;L1;10;1;0;;;;;;;;;;;;;;;;;;;;
21;kategori;L1;11;1;20;;;;;;;;;;;;;;;;;;;;
21;kategori;L1;12;1;23;;;;;;;;;;;;;;;;;;;;
21;kategori;L1;13;1;7;;;;;;;;;;;;;;;;;;;;
21;kategori;L1;14;0;13;;;;;;;;;;;;;;;;;;;;
21;kategori;L1;15;1;19;;;;;;;;;;;;;;;;;;;;
21;kategori;L1;16;1;15;;;;;;;;;;;;;;;;;;;;
21;kategori;L1;17;1;3;;;;;;;;;;;;;;;;;;;;
21;kategori;L1;18;1;10;;;;;;;;;;;;;;;;;;;;
21;kategori;L1;19;1;17;;;;;;;;;;;;;;;;;;;;
21;kategori;L1;20;1;14;;;;;;;;;;;;;;;;;;;;
21;kategori;L1;21;1;16;;;;;;;;;;;;;;;;;;;;
21;kategori;L1;22;1;22;;;;;;;;;;;;;;;;;;;;
21;kategori;L1;23;1;6;;;;;;;;;;;;;;;;;;;;
21;kategori;L1;24;0;12;;;;;;;;;;;;;;;;;;;;
21;form;L2;1;1;5;;;;;;;;;;;;;;;;;;;;
21;form;L2;2;1;22;;;;;;;;;;;;;;;;;;;;
21;form;L2;3;1;16;;;;;;;;;;;;;;;;;;;;
21;form;L2;4;1;11;;;;;;;;;;;;;;;;;;;;
21;form;L2;5;1;18;;;;;;;;;;;;;;;;;;;;
21;form;L2;6;1;10;;;;;;;;;;;;;;;;;;;;
21;form;L2;7;1;4;;;;;;;;;;;;;;;;;;;;
21;form;L2;8;1;9;;;;;;;;;;;;;;;;;;;;
21;form;L2;9;1;8;;;;;;;;;;;;;;;;;;;;
21;form;L2;10;1;12;;;;;;;;;;;;;;;;;;;;
21;form;L2;11;1;2;;;;;;;;;;;;;;;;;;;;
21;form;L2;12;1;3;;;;;;;;;;;;;;;;;;;;
21;form;L2;13;1;20;;;;;;;;;;;;;;;;;;;;
21;form;L2;14;1;0;;;;;;;;;;;;;;;;;;;;
21;form;L2;15;1;17;;;;;;;;;;;;;;;;;;;;
21;form;L2;16;1;13;;;;;;;;;;;;;;;;;;;;
21;form;L2;17;1;1;;;;;;;;;;;;;;;;;;;;
21;form;L2;18;1;15;;;;;;;;;;;;;;;;;;;;
21;form;L2;19;1;7;;;;;;;;;;;;;;;;;;;;
21;form;L2;20;1;23;;;;;;;;;;;;;;;;;;;;
21;form;L2;21;1;21;;;;;;;;;;;;;;;;;;;;
21;form;L2;22;1;14;;;;;;;;;;;;;;;;;;;;
21;form;L2;23;1;19;;;;;;;;;;;;;;;;;;;;
21;form;L2;24;1;6;;;;;;;;;;;;;;;;;;;;
21;kategori;L2;1;1;4;;;;;;;;;;;;;;;;;;;;
21;kategori;L2;2;1;21;;;;;;;;;;;;;;;;;;;;
21;kategori;L2;3;1;7;;;;;;;;;;;;;;;;;;;;
21;kategori;L2;4;1;3;;;;;;;;;;;;;;;;;;;;
21;kategori;L2;5;1;22;;;;;;;;;;;;;;;;;;;;
21;kategori;L2;6;1;10;;;;;;;;;;;;;;;;;;;;
21;kategori;L2;7;1;17;;;;;;;;;;;;;;;;;;;;
21;kategori;L2;8;1;8;;;;;;;;;;;;;;;;;;;;
21;kategori;L2;9;1;18;;;;;;;;;;;;;;;;;;;;
21;kategori;L2;10;1;15;;;;;;;;;;;;;;;;;;;;
21;kategori;L2;11;1;0;;;;;;;;;;;;;;;;;;;;
21;kategori;L2;12;1;14;;;;;;;;;;;;;;;;;;;;
21;kategori;L2;13;1;23;;;;;;;;;;;;;;;;;;;;
21;kategori;L2;14;1;11;;;;;;;;;;;;;;;;;;;;
21;kategori;L2;15;1;5;;;;;;;;;;;;;;;;;;;;
21;kategori;L2;16;1;13;;;;;;;;;;;;;;;;;;;;
21;kategori;L2;17;1;2;;;;;;;;;;;;;;;;;;;;
21;kategori;L2;18;1;1;;;;;;;;;;;;;;;;;;;;
21;kategori;L2;19;1;19;;;;;;;;;;;;;;;;;;;;
21;kategori;L2;20;1;6;;;;;;;;;;;;;;;;;;;;
21;kategori;L2;21;1;12;;;;;;;;;;;;;;;;;;;;
21;kategori;L2;22;1;9;;;;;;;;;;;;;;;;;;;;
21;kategori;L2;23;1;20;;;;;;;;;;;;;;;;;;;;
21;kategori;L2;24;1;16;;;;;;;;;;;;;;;;;;;;
22;form;L1;1;1;0;;;;;;;;;;;;;;;;;;;;
22;form;L1;2;1;19;;;;;;;;;;;;;;;;;;;;
22;form;L1;3;0;15;;;;;;;;;;;;;;;;;;;;
22;form;L1;4;1;9;;;;;;;;;;;;;;;;;;;;
22;form;L1;5;1;5;;;;;;;;;;;;;;;;;;;;
22;form;L1;6;1;20;;;;;;;;;;;;;;;;;;;;
22;form;L1;7;1;16;;;;;;;;;;;;;;;;;;;;
22;form;L1;8;0;10;;;;;;;;;;;;;;;;;;;;
22;form;L1;9;1;3;;;;;;;;;;;;;;;;;;;;
22;form;L1;10;1;1;;;;;;;;;;;;;;;;;;;;
22;form;L1;11;1;11;;;;;;;;;;;;;;;;;;;;
22;form;L1;12;1;17;;;;;;;;;;;;;;;;;;;;
22;form;L1;13;1;18;;;;;;;;;;;;;;;;;;;;
22;form;L1;14;1;6;;;;;;;;;;;;;;;;;;;;
22;form;L1;15;1;2;;;;;;;;;;;;;;;;;;;;
22;form;L1;16;1;13;;;;;;;;;;;;;;;;;;;;
22;form;L1;17;1;8;;;;;;;;;;;;;;;;;;;;
22;form;L1;18;1;23;;;;;;;;;;;;;;;;;;;;
22;form;L1;19;1;21;;;;;;;;;;;;;;;;;;;;
22;form;L1;20;1;12;;;;;;;;;;;;;;;;;;;;
22;form;L1;21;1;4;;;;;;;;;;;;;;;;;;;;
22;form;L1;22;1;14;;;;;;;;;;;;;;;;;;;;
22;form;L1;23;0;7;;;;;;;;;;;;;;;;;;;;
22;form;L1;24;1;22;;;;;;;;;;;;;;;;;;;;
